"SiteID","layerID","SimYear","nvar","Value","sd"
"PA132","1","30","14","5.51129451471208","0.5"
"PA132","2","10","14","6.74736601630812","0.5"
"PA132","2","17","14","6.82989320223587","0.5"
"PA132","2","30","14","7.00669977948912","0.5"
"PA132","3","10","14","7.61134972990443","0.5"
"PA132","3","17","14","7.67700135028773","0.5"
"PA132","3","30","14","7.8157101653379","0.5"
"PA132","1","10","17","384","0.5"
"PA132","1","17","17","384","0.5"
"PA132","1","30","17","384","0.5"
"PA132","2","10","17","108","0.5"
"PA132","2","17","17","108","0.5"
"PA132","2","30","17","108","0.5"
"PA132","3","10","17","40","0.5"
"PA132","3","17","17","40","0.5"
"PA132","3","30","17","40","0.5"
"PA132","1","10","30","29.1098687749057","0.5"
"PA132","1","17","30","34.2858224435127","0.5"
"PA132","1","30","30","49.3841176979672","0.5"
"PA132","2","10","30","49.1551804560932","0.5"
"PA132","2","17","30","52.7948268729057","0.5"
"PA132","2","30","30","61.6452126035821","0.5"
"PA132","3","10","30","48.0298549485642","0.5"
"PA132","3","17","30","50.1208201759018","0.5"
"PA132","3","30","30","55.9441995004701","0.5"
"PA132","1","10","31","5108.78196999595","0.5"
"PA132","1","17","31","6017.16183883648","0.5"
"PA132","1","30","31","8666.91265599325","0.5"
"PA132","2","10","31","8626.73417004436","0.5"
"PA132","2","17","31","9265.49211619496","0.5"
"PA132","2","30","31","10818.7348119287","0.5"
"PA132","3","10","31","8429.23954347301","0.5"
"PA132","3","17","31","8796.20394087077","0.5"
"PA132","3","30","31","9818.2070123325","0.5"
"PA6","1","4","11","13.415324770931","0.5"
"PA6","1","17","11","13.8768899081467","0.5"
"PA6","1","30","11","14.4884407862424","0.5"
"PA6","2","4","11","22.9509291451578","0.5"
"PA6","2","17","11","23.6879808728365","0.5"
"PA6","2","30","11","24.5296679444277","0.5"
"PA6","3","4","11","27.252462538352","0.5"
"PA6","3","17","11","28.159638404206","0.5"
"PA6","3","30","11","29.1553943595364","0.5"
"PA6","1","4","12","12.7449244504148","0.5"
"PA6","1","17","12","13.2147538094276","0.5"
"PA6","1","30","12","13.8480183133753","0.5"
"PA6","2","4","12","24.2090534187025","0.5"
"PA6","2","17","12","25.5614950524532","0.5"
"PA6","2","30","12","27.2175059911987","0.5"
"PA6","3","4","12","33.0851127540433","0.5"
"PA6","3","17","12","35.3777969217573","0.5"
"PA6","3","30","12","38.0847551441219","0.5"
"PA6","1","4","13","4.5600708240708","0.5"
"PA6","1","17","13","4.91851181962983","0.5"
"PA6","1","30","13","5.42185386759717","0.5"
"PA6","2","4","13","10.7751768366994","0.5"
"PA6","2","17","13","12.0219915123543","0.5"
"PA6","2","30","13","13.6609113123469","0.5"
"PA6","3","4","13","4.33290422278513","0.5"
"PA6","3","17","13","4.96118348359492","0.5"
"PA6","3","30","13","5.76046355953041","0.5"
"PA6","1","4","14","6.45005401037703","0.5"
"PA6","1","17","14","6.56179132159608","0.5"
"PA6","1","30","14","6.72298556233098","0.5"
"PA6","2","4","14","9.67206719826207","0.5"
"PA6","2","17","14","9.88990036973029","0.5"
"PA6","2","30","14","10.1384752167472","0.5"
"PA6","3","4","14","10.9994420392832","0.5"
"PA6","3","17","14","11.2696093997647","0.5"
"PA6","3","30","14","11.5663682016037","0.5"
"PA6","1","4","17","325","0.5"
"PA6","1","17","17","325","0.5"
"PA6","1","30","17","325","0.5"
"PA6","2","4","17","231.25","0.5"
"PA6","2","17","17","231.25","0.5"
"PA6","2","30","17","231.25","0.5"
"PA6","3","4","17","50","0.5"
"PA6","3","17","17","50","0.5"
"PA6","3","30","17","50","0.5"
"PA6","1","4","30","47.1734037578528","0.5"
"PA6","1","17","30","52.0783471927783","0.5"
"PA6","1","30","30","59.0901220973602","0.5"
"PA6","2","4","30","149.507743295685","0.5"
"PA6","2","17","30","170.779771576842","0.5"
"PA6","2","30","30","199.414547364034","0.5"
"PA6","3","4","30","68.3663775764086","0.5"
"PA6","3","17","30","80.325246245875","0.5"
"PA6","3","30","30","95.8923345698615","0.5"
"PA6","1","4","31","8278.93235950316","0.5"
"PA6","1","17","31","9139.74993233258","0.5"
"PA6","1","30","31","10370.3164280867","0.5"
"PA6","2","4","31","26238.6089483927","0.5"
"PA6","2","17","31","29971.8499117359","0.5"
"PA6","2","30","31","34997.253062388","0.5"
"PA6","3","4","31","11998.2992646597","0.5"
"PA6","3","17","31","14097.0807161511","0.5"
"PA6","3","30","31","16829.1047170107","0.5"
"PA61","1","6","11","14.8052389118409","0.5"
"PA61","1","17","11","14.9109451910113","0.5"
"PA61","1","30","11","15.4779962294996","0.5"
"PA61","2","6","11","22.0880943491755","0.5"
"PA61","2","17","11","22.6278949614901","0.5"
"PA61","2","30","11","23.6540368999138","0.5"
"PA61","3","6","11","27.5103159149582","0.5"
"PA61","3","17","11","27.8385467101828","0.5"
"PA61","3","30","11","28.8035796154294","0.5"
"PA61","1","6","12","14.1773443160762","0.5"
"PA61","1","17","12","14.3418163848908","0.5"
"PA61","1","30","12","15.0331337223494","0.5"
"PA61","2","6","12","23.7479445090675","0.5"
"PA61","2","17","12","24.7202025858453","0.5"
"PA61","2","30","12","26.7111298032623","0.5"
"PA61","3","6","12","35.4444760827173","0.5"
"PA61","3","17","12","36.3459745954882","0.5"
"PA61","3","30","12","39.0608595658746","0.5"
"PA61","1","6","13","10.0280859233063","0.5"
"PA61","1","17","13","10.3247308096215","0.5"
"PA61","1","30","13","11.4507387031919","0.5"
"PA61","2","6","13","8.97010223733234","0.5"
"PA61","2","17","13","9.71620431262113","0.5"
"PA61","2","30","13","11.3631406280343","0.5"
"PA61","3","6","13","6.60836632676491","0.5"
"PA61","3","17","13","6.95763289002776","0.5"
"PA61","3","30","13","8.03631618093033","0.5"
"PA61","1","6","14","8.09159294653143","0.5"
"PA61","1","17","14","8.19167781871812","0.5"
"PA61","1","30","14","8.54719656188311","0.5"
"PA61","2","6","14","9.64896021861494","0.5"
"PA61","2","17","14","9.83183729137068","0.5"
"PA61","2","30","14","10.2651309055718","0.5"
"PA61","3","6","14","10.9542781970452","0.5"
"PA61","3","17","14","11.1008559848406","0.5"
"PA61","3","30","14","11.5299773030398","0.5"
"PA61","1","6","17","600","0.5"
"PA61","1","17","17","600","0.5"
"PA61","1","30","17","600","0.5"
"PA61","2","6","17","200","0.5"
"PA61","2","17","17","200","0.5"
"PA61","2","30","17","200","0.5"
"PA61","3","6","17","66.6666666666667","0.5"
"PA61","3","17","17","66.6666666666667","0.5"
"PA61","3","30","17","66.6666666666667","0.5"
"PA61","1","6","30","117.859758244164","0.5"
"PA61","1","17","30","123.442774478859","0.5"
"PA61","1","30","30","143.583254305206","0.5"
"PA61","2","6","30","124.149738966188","0.5"
"PA61","2","17","30","137.022285558354","0.5"
"PA61","2","30","30","167.624582707139","0.5"
"PA61","3","6","30","103.68520322947","0.5"
"PA61","3","17","30","110.72228240629","0.5"
"PA61","3","30","30","132.941347807871","0.5"
"PA61","1","6","31","20684.3875718508","0.5"
"PA61","1","17","31","21664.2069210398","0.5"
"PA61","1","30","31","25198.8611305636","0.5"
"PA61","2","6","31","21788.2791885661","0.5"
"PA61","2","17","31","24047.4111154911","0.5"
"PA61","2","30","31","29418.1142651029","0.5"
"PA61","3","6","31","18196.753166772","0.5"
"PA61","3","17","31","19431.760562304","0.5"
"PA61","3","30","31","23331.2065402814","0.5"
"PA62","1","6","11","12.010859455521","0.5"
"PA62","1","18","11","12.1150032122674","0.5"
"PA62","1","30","11","12.7064709765877","0.5"
"PA62","2","6","11","22.4161711029938","0.5"
"PA62","2","18","11","23.0923514860163","0.5"
"PA62","2","30","11","24.1123068261557","0.5"
"PA62","3","6","11","27.7569457473222","0.5"
"PA62","3","18","11","28.3496365523165","0.5"
"PA62","3","30","11","29.3843255384769","0.5"
"PA62","1","6","12","11.7498483890272","0.5"
"PA62","1","18","12","11.9572787291218","0.5"
"PA62","1","30","12","12.5624226180371","0.5"
"PA62","2","6","12","24.0429682591236","0.5"
"PA62","2","18","12","25.2978893624055","0.5"
"PA62","2","30","12","27.3210491501259","0.5"
"PA62","3","6","12","35.5458423653081","0.5"
"PA62","3","18","12","37.1460708848849","0.5"
"PA62","3","30","12","40.1223282237651","0.5"
"PA62","1","6","13","7.57627357004341","0.5"
"PA62","1","18","13","7.98063145114545","0.5"
"PA62","1","30","13","8.91346630310512","0.5"
"PA62","2","6","13","11.2329914257131","0.5"
"PA62","2","18","13","12.4511003439112","0.5"
"PA62","2","30","13","14.5511677663734","0.5"
"PA62","3","6","13","2.20552021586767","0.5"
"PA62","3","18","13","2.40847582793584","0.5"
"PA62","3","30","13","2.81082658039809","0.5"
"PA62","1","6","14","5.44249950742266","0.5"
"PA62","1","18","14","5.52621651019654","0.5"
"PA62","1","30","14","5.8286390385768","0.5"
"PA62","2","6","14","8.5613979897244","0.5"
"PA62","2","18","14","8.83654896637069","0.5"
"PA62","2","30","14","9.25581566967302","0.5"
"PA62","3","6","14","10.4471694650999","0.5"
"PA62","3","18","14","10.7184741634921","0.5"
"PA62","3","30","14","11.1489249896556","0.5"
"PA62","1","6","17","622.222222222222","0.5"
"PA62","1","18","17","622.222222222222","0.5"
"PA62","1","30","17","622.222222222222","0.5"
"PA62","2","6","17","244.444444444444","0.5"
"PA62","2","18","17","244.444444444444","0.5"
"PA62","2","30","17","244.444444444444","0.5"
"PA62","3","6","17","22.2222222222222","0.5"
"PA62","3","18","17","22.2222222222222","0.5"
"PA62","3","30","17","22.2222222222222","0.5"
"PA62","1","6","30","66.1707790507344","0.5"
"PA62","1","18","30","72.198421830561","0.5"
"PA62","1","30","30","85.5606028300045","0.5"
"PA62","2","6","30","138.545743403168","0.5"
"PA62","2","18","30","158.766394214412","0.5"
"PA62","2","30","30","194.881846499641","0.5"
"PA62","3","6","30","32.8487465204734","0.5"
"PA62","3","18","30","36.8108400737806","0.5"
"PA62","3","30","30","44.7032600822695","0.5"
"PA62","1","6","31","11612.9717234039","0.5"
"PA62","1","18","31","12670.8230312635","0.5"
"PA62","1","30","31","15015.8857966658","0.5"
"PA62","2","6","31","24314.777967256","0.5"
"PA62","2","18","31","27863.5021846293","0.5"
"PA62","2","30","31","34201.764060687","0.5"
"PA62","3","6","31","5764.95501434308","0.5"
"PA62","3","18","31","6460.30243294849","0.5"
"PA62","3","30","31","7845.4221444383","0.5"
"PA63","1","6","11","10.4358714874267","0.5"
"PA63","1","17","11","11.0044733233986","0.5"
"PA63","1","30","11","12.0665287471016","0.5"
"PA63","2","6","11","21.1135329685882","0.5"
"PA63","2","17","11","21.870496495916","0.5"
"PA63","2","30","11","23.0384160551667","0.5"
"PA63","3","6","11",NA,"0.5"
"PA63","3","17","11",NA,"0.5"
"PA63","3","30","11",NA,"0.5"
"PA63","1","6","12","11.1625730204596","0.5"
"PA63","1","17","12","11.7242436850321","0.5"
"PA63","1","30","12","12.7902539018593","0.5"
"PA63","2","6","12","23.51479984708","0.5"
"PA63","2","17","12","24.9159515852618","0.5"
"PA63","2","30","12","27.2662980108356","0.5"
"PA63","3","6","12",NA,"0.5"
"PA63","3","17","12",NA,"0.5"
"PA63","3","30","12",NA,"0.5"
"PA63","1","6","13","10.6342736791089","0.5"
"PA63","1","17","13","11.8375909318964","0.5"
"PA63","1","30","13","14.2397224880013","0.5"
"PA63","2","6","13","5.85553600720968","0.5"
"PA63","2","17","13","6.57592065597034","0.5"
"PA63","2","30","13","7.89327772208314","0.5"
"PA63","3","6","13",NA,"0.5"
"PA63","3","17","13",NA,"0.5"
"PA63","3","30","13",NA,"0.5"
"PA63","1","6","14","3.91637193691606","0.5"
"PA63","1","17","14","4.09971516854222","0.5"
"PA63","1","30","14","4.42974076534822","0.5"
"PA63","2","6","14","6.47157299484732","0.5"
"PA63","2","17","14","6.6891821260849","0.5"
"PA63","2","30","14","7.02795026026358","0.5"
"PA63","3","6","14",NA,"0.5"
"PA63","3","17","14",NA,"0.5"
"PA63","3","30","14",NA,"0.5"
"PA63","1","6","17","955.555555555556","0.5"
"PA63","1","17","17","955.555555555556","0.5"
"PA63","1","30","17","955.555555555556","0.5"
"PA63","2","6","17","133.333333333333","0.5"
"PA63","2","17","17","133.333333333333","0.5"
"PA63","2","30","17","133.333333333333","0.5"
"PA63","3","6","17",NA,"0.5"
"PA63","3","17","17",NA,"0.5"
"PA63","3","30","17",NA,"0.5"
"PA63","1","6","30","70.0266052345988","0.5"
"PA63","1","17","30","81.9265000945417","0.5"
"PA63","1","30","30","106.539599238688","0.5"
"PA63","2","6","30","54.5034214849962","0.5"
"PA63","2","17","30","63.2872826479952","0.5"
"PA63","2","30","30","79.9712341969145","0.5"
"PA63","3","6","30",NA,"0.5"
"PA63","3","17","30",NA,"0.5"
"PA63","3","30","30",NA,"0.5"
"PA63","1","6","31","12289.6692186721","0.5"
"PA63","1","17","31","14378.1007665921","0.5"
"PA63","1","30","31","18697.6996663897","0.5"
"PA63","2","6","31","9565.35047061683","0.5"
"PA63","2","17","31","11106.9181047232","0.5"
"PA63","2","30","31","14034.9516015585","0.5"
"PA63","3","6","31",NA,"0.5"
"PA63","3","17","31",NA,"0.5"
"PA63","3","30","31",NA,"0.5"
"PA67","1","6","11","14.3496036002963","0.5"
"PA67","1","18","11","14.8091663468193","0.5"
"PA67","1","30","11","15.6412526667563","0.5"
"PA67","2","6","11","21.4246449082783","0.5"
"PA67","2","18","11","21.9728508164771","0.5"
"PA67","2","30","11","22.4698235138376","0.5"
"PA67","3","6","11","24.6035283732246","0.5"
"PA67","3","18","11","25.0759029942839","0.5"
"PA67","3","30","11","25.5947631503223","0.5"
"PA67","1","6","12","14.6050688760013","0.5"
"PA67","1","18","12","15.2002232427099","0.5"
"PA67","1","30","12","16.2677711995743","0.5"
"PA67","2","6","12","25.4295571625831","0.5"
"PA67","2","18","12","26.6299924478201","0.5"
"PA67","2","30","12","27.78885015867","0.5"
"PA67","3","6","12","33.0723541138697","0.5"
"PA67","3","18","12","34.3983188330336","0.5"
"PA67","3","30","12","35.9235810812811","0.5"
"PA67","1","6","13","3.91856251294628","0.5"
"PA67","1","18","13","4.25746182045228","0.5"
"PA67","1","30","13","4.87179044638472","0.5"
"PA67","2","6","13","12.4941090745881","0.5"
"PA67","2","18","13","13.7129390319335","0.5"
"PA67","2","30","13","14.9727569559311","0.5"
"PA67","3","6","13","4.31134504319987","0.5"
"PA67","3","18","13","4.66256528439416","0.5"
"PA67","3","30","13","5.08537456818214","0.5"
"PA67","1","6","14","7.56578675116147","0.5"
"PA67","1","18","14","7.75426497070639","0.5"
"PA67","1","30","14","8.11018289508256","0.5"
"PA67","2","6","14","10.7242335567853","0.5"
"PA67","2","18","14","10.9571942728838","0.5"
"PA67","2","30","14","11.1656573496132","0.5"
"PA67","3","6","14","12.0885003844425","0.5"
"PA67","3","18","14","12.2829396583538","0.5"
"PA67","3","30","14","12.5010854146847","0.5"
"PA67","1","6","17","218.75","0.5"
"PA67","1","18","17","218.75","0.5"
"PA67","1","30","17","218.75","0.5"
"PA67","2","6","17","243.75","0.5"
"PA67","2","18","17","243.75","0.5"
"PA67","2","30","17","243.75","0.5"
"PA67","3","6","17","50","0.5"
"PA67","3","18","17","50","0.5"
"PA67","3","30","17","50","0.5"
"PA67","1","6","30","45.8168313221544","0.5"
"PA67","1","18","30","51.1815681520113","0.5"
"PA67","1","30","30","61.0451733330219","0.5"
"PA67","2","6","30","192.264450929941","0.5"
"PA67","2","18","30","215.82979706233","0.5"
"PA67","2","30","30","240.818558064537","0.5"
"PA67","3","6","30","74.5083519601077","0.5"
"PA67","3","18","30","81.872064587096","0.5"
"PA67","3","30","30","90.9075981019408","0.5"
"PA67","1","6","31","8040.8538970381","0.5"
"PA67","1","18","31","8982.36521067799","0.5"
"PA67","1","30","31","10713.4279199453","0.5"
"PA67","2","6","31","33742.4111382046","0.5"
"PA67","2","18","31","37878.1293844389","0.5"
"PA67","2","30","31","42263.6569403263","0.5"
"PA67","3","6","31","13076.2157689989","0.5"
"PA67","3","18","31","14368.5473350353","0.5"
"PA67","3","30","31","15954.2834668906","0.5"
"PA7","1","4","11","14.2695807168862","0.5"
"PA7","1","18","11","14.7749233937493","0.5"
"PA7","1","30","11","15.3541892526045","0.5"
"PA7","2","4","11","21.2533971063671","0.5"
"PA7","2","18","11","22.1348171688104","0.5"
"PA7","2","30","11","22.8540927955313","0.5"
"PA7","3","4","11","26.0141078404661","0.5"
"PA7","3","18","11","26.8106784547513","0.5"
"PA7","3","30","11","27.4973535592466","0.5"
"PA7","1","4","12","14.7193773291913","0.5"
"PA7","1","18","12","15.3136950120157","0.5"
"PA7","1","30","12","16.0064926457956","0.5"
"PA7","2","4","12","23.944286146941","0.5"
"PA7","2","18","12","25.5486842440362","0.5"
"PA7","2","30","12","26.9407735773473","0.5"
"PA7","3","4","12","34.0450162937107","0.5"
"PA7","3","18","12","36.095647242012","0.5"
"PA7","3","30","12","37.9147745128141","0.5"
"PA7","1","4","13","7.14252379892238","0.5"
"PA7","1","18","13","7.76783327292683","0.5"
"PA7","1","30","13","8.51592993230142","0.5"
"PA7","2","4","13","9.69078250123505","0.5"
"PA7","2","18","13","11.0462815564886","0.5"
"PA7","2","30","13","12.2959089393162","0.5"
"PA7","3","4","13","5.8440053804233","0.5"
"PA7","3","18","13","6.57306595181254","0.5"
"PA7","3","30","13","7.23836200981096","0.5"
"PA7","1","4","14","8.92093214184763","0.5"
"PA7","1","18","14","9.16517726581924","0.5"
"PA7","1","30","14","9.41539982726268","0.5"
"PA7","2","4","14","10.5605271009347","0.5"
"PA7","2","18","14","10.8809122485549","0.5"
"PA7","2","30","14","11.1466993595359","0.5"
"PA7","3","4","14","11.9600209552019","0.5"
"PA7","3","18","14","12.2458854196948","0.5"
"PA7","3","30","14","12.4941072978807","0.5"
"PA7","1","4","17","400","0.5"
"PA7","1","18","17","400","0.5"
"PA7","1","30","17","400","0.5"
"PA7","2","4","17","212.5","0.5"
"PA7","2","18","17","212.5","0.5"
"PA7","2","30","17","212.5","0.5"
"PA7","3","4","17","62.5","0.5"
"PA7","3","18","17","62.5","0.5"
"PA7","3","30","17","62.5","0.5"
"PA7","1","4","30","92.5053592889048","0.5"
"PA7","1","18","30","103.414066638321","0.5"
"PA7","1","30","30","116.469359144264","0.5"
"PA7","2","4","30","146.273710247502","0.5"
"PA7","2","18","30","171.911552513684","0.5"
"PA7","2","30","30","196.184809923341","0.5"
"PA7","3","4","30","101.168260479162","0.5"
"PA7","3","18","30","116.551306554013","0.5"
"PA7","3","30","30","130.915198347143","0.5"
"PA7","1","4","31","16234.6905552028","0.5"
"PA7","1","18","31","18149.1686950254","0.5"
"PA7","1","30","31","20440.3725298183","0.5"
"PA7","2","4","31","25671.0361484365","0.5"
"PA7","2","18","31","30170.4774661516","0.5"
"PA7","2","30","31","34430.4341415464","0.5"
"PA7","3","4","31","17755.029714093","0.5"
"PA7","3","18","31","20454.7543002294","0.5"
"PA7","3","30","31","22975.6173099235","0.5"
"PA8","1","4","11","14.4871001436692","0.5"
"PA8","1","17","11","15.205737147404","0.5"
"PA8","1","30","11","16.3358713028956","0.5"
"PA8","2","4","11","22.4389555972274","0.5"
"PA8","2","17","11","23.2388980816776","0.5"
"PA8","2","30","11","24.2957720877033","0.5"
"PA8","3","4","11","26.6488555951448","0.5"
"PA8","3","17","11","27.4085174657184","0.5"
"PA8","3","30","11","28.9048616556928","0.5"
"PA8","1","4","12","15.0670343961702","0.5"
"PA8","1","17","12","15.7438876970509","0.5"
"PA8","1","30","12","16.8823680847132","0.5"
"PA8","2","4","12","24.0138541402256","0.5"
"PA8","2","17","12","25.2373333478962","0.5"
"PA8","2","30","12","26.9428083132506","0.5"
"PA8","3","4","12","30.914627423586","0.5"
"PA8","3","17","12","32.3789659061992","0.5"
"PA8","3","30","12","35.5133874985674","0.5"
"PA8","1","4","13","5.83736385720407","0.5"
"PA8","1","17","13","6.37587701667605","0.5"
"PA8","1","30","13","7.34233890916774","0.5"
"PA8","2","4","13","6.8665986979053","0.5"
"PA8","2","17","13","7.59465297789769","0.5"
"PA8","2","30","13","8.66769340116241","0.5"
"PA8","3","4","13","1.40835635165022","0.5"
"PA8","3","17","13","1.54431859121136","0.5"
"PA8","3","30","13","1.86098131321617","0.5"
"PA8","1","4","14","6.84493165038137","0.5"
"PA8","1","17","14","7.16857829344124","0.5"
"PA8","1","30","14","7.67399206000887","0.5"
"PA8","2","4","14","10.1483226867026","0.5"
"PA8","2","17","14","10.5029552304385","0.5"
"PA8","2","30","14","10.9744284871165","0.5"
"PA8","3","4","14","11.9495433875322","0.5"
"PA8","3","17","14","12.2856351498848","0.5"
"PA8","3","30","14","12.9467544909413","0.5"
"PA8","1","4","17","312.5","0.5"
"PA8","1","17","17","312.5","0.5"
"PA8","1","30","17","312.5","0.5"
"PA8","2","4","17","150","0.5"
"PA8","2","17","17","150","0.5"
"PA8","2","30","17","150","0.5"
"PA8","3","4","17","18.75","0.5"
"PA8","3","17","17","18.75","0.5"
"PA8","3","30","17","18.75","0.5"
"PA8","1","4","30","61.5189143312283","0.5"
"PA8","1","17","30","70.21289767368","0.5"
"PA8","1","30","30","86.4342487858979","0.5"
"PA8","2","4","30","100.449887442542","0.5"
"PA8","2","17","30","115.20660757823","0.5"
"PA8","2","30","30","137.62290643101","0.5"
"PA8","3","4","30","23.994316388816","0.5"
"PA8","3","17","30","27.0476939619025","0.5"
"PA8","3","30","30","34.4374408311953","0.5"
"PA8","1","4","31","10796.5694651306","0.5"
"PA8","1","17","31","12322.3635417308","0.5"
"PA8","1","30","31","15169.2106619251","0.5"
"PA8","2","4","31","17628.9552461661","0.5"
"PA8","2","17","31","20218.7596299793","0.5"
"PA8","2","30","31","24152.8200786422","0.5"
"PA8","3","4","31","4211.00252623721","0.5"
"PA8","3","17","31","4746.87029031389","0.5"
"PA8","3","30","31","6043.77086587478","0.5"
"VA101","1","1","11","12.102811258145","0.5"
"VA101","1","25","11","12.102811258145","0.5"
"VA101","1","30","11","12.9889854872507","0.5"
"VA101","2","1","11","25.9891908046967","0.5"
"VA101","2","25","11","25.9891908046967","0.5"
"VA101","2","30","11","26.7450938600078","0.5"
"VA101","3","1","11","32.4167599908896","0.5"
"VA101","3","25","11","32.4167599908896","0.5"
"VA101","3","30","11","32.8966035158402","0.5"
"VA101","1","1","12","10.7755447268691","0.5"
"VA101","1","25","12","10.7755447268691","0.5"
"VA101","1","30","12","11.4099590825749","0.5"
"VA101","2","1","12","25.6344623147681","0.5"
"VA101","2","25","12","25.6344623147681","0.5"
"VA101","2","30","12","27.0181484830562","0.5"
"VA101","3","1","12","39.6470213114991","0.5"
"VA101","3","25","12","39.6470213114991","0.5"
"VA101","3","30","12","40.9302947559996","0.5"
"VA101","1","1","13","0.289343824988274","0.5"
"VA101","1","25","13","0.289343824988274","0.5"
"VA101","1","30","13","0.325007184791825","0.5"
"VA101","2","1","13","3.13366013213948","0.5"
"VA101","2","25","13","3.13366013213948","0.5"
"VA101","2","30","13","3.49611824295475","0.5"
"VA101","3","1","13","18.6717857596427","0.5"
"VA101","3","25","13","18.6717857596427","0.5"
"VA101","3","30","13","19.8944904788272","0.5"
"VA101","1","1","14","5.16114025776903","0.5"
"VA101","1","25","14","5.16114025776903","0.5"
"VA101","1","30","14","5.47874014696174","0.5"
"VA101","2","1","14","8.64698191300759","0.5"
"VA101","2","25","14","8.64698191300759","0.5"
"VA101","2","30","14","8.99710141393181","0.5"
"VA101","3","1","14","11.2772278219385","0.5"
"VA101","3","25","14","11.2772278219385","0.5"
"VA101","3","30","14","11.5065302809179","0.5"
"VA101","1","1","17","28","0.5"
"VA101","1","25","17","28","0.5"
"VA101","1","30","17","28","0.5"
"VA101","2","1","17","60","0.5"
"VA101","2","25","17","60","0.5"
"VA101","2","30","17","60","0.5"
"VA101","3","1","17","148","0.5"
"VA101","3","25","17","148","0.5"
"VA101","3","30","17","148","0.5"
"VA101","1","1","30","2.66990543556503","0.5"
"VA101","1","25","30","2.66990543556503","0.5"
"VA101","1","30","30","3.14777470772844","0.5"
"VA101","2","1","30","39.2825182822466","0.5"
"VA101","2","25","30","39.2825182822466","0.5"
"VA101","2","30","30","45.7837441102856","0.5"
"VA101","3","1","30","306.775359094356","0.5"
"VA101","3","25","30","306.775359094356","0.5"
"VA101","3","30","30","333.234291634446","0.5"
"VA101","1","1","31","468.568403941663","0.5"
"VA101","1","25","31","468.568403941663","0.5"
"VA101","1","30","31","552.434461206341","0.5"
"VA101","2","1","31","6894.08195853428","0.5"
"VA101","2","25","31","6894.08195853428","0.5"
"VA101","2","30","31","8035.04709135512","0.5"
"VA101","3","1","31","53839.0755210595","0.5"
"VA101","3","25","31","53839.0755210595","0.5"
"VA101","3","30","31","58482.6181818452","0.5"
"VA109","1","3","11","12.3979021913469","0.5"
"VA109","1","17","11","13.1463361569044","0.5"
"VA109","1","30","11","14.0273467404281","0.5"
"VA109","2","3","11","22.1537974811782","0.5"
"VA109","2","17","11","23.0908973185015","0.5"
"VA109","2","30","11","24.0680314743386","0.5"
"VA109","3","3","11","26.6417350417785","0.5"
"VA109","3","17","11","27.2771393429125","0.5"
"VA109","3","30","11","27.897021664186","0.5"
"VA109","1","3","12","12.0875730837714","0.5"
"VA109","1","17","12","12.8188024319047","0.5"
"VA109","1","30","12","13.7469230392395","0.5"
"VA109","2","3","12","23.2418760842147","0.5"
"VA109","2","17","12","24.9225139409238","0.5"
"VA109","2","30","12","26.7980021623379","0.5"
"VA109","3","3","12","32.1469269454766","0.5"
