"SiteID","layerID","SimYear","nvar","Value","sd"
"VA109","3","17","12","33.6758669118259","0.5"
"VA109","3","30","12","35.2433484254896","0.5"
"VA109","1","3","13","9.85937803448536","0.5"
"VA109","1","17","13","11.1458896785615","0.5"
"VA109","1","30","13","12.91136166637","0.5"
"VA109","2","3","13","6.4238108483359","0.5"
"VA109","2","17","13","7.40396812130183","0.5"
"VA109","2","30","13","8.57924775048681","0.5"
"VA109","3","3","13","2.53812706600484","0.5"
"VA109","3","17","13","2.78489916894432","0.5"
"VA109","3","30","13","3.05075153851584","0.5"
"VA109","1","3","14","5.82264749743958","0.5"
"VA109","1","17","14","6.11550795306712","0.5"
"VA109","1","30","14","6.45815587285594","0.5"
"VA109","2","3","14","8.69919957745352","0.5"
"VA109","2","17","14","9.02850837432802","0.5"
"VA109","2","30","14","9.37496651863713","0.5"
"VA109","3","3","14","10.1884090335618","0.5"
"VA109","3","17","14","10.4147948471382","0.5"
"VA109","3","30","14","10.6388324723769","0.5"
"VA109","1","3","17","768.75","0.5"
"VA109","1","17","17","768.75","0.5"
"VA109","1","30","17","768.75","0.5"
"VA109","2","3","17","150","0.5"
"VA109","2","17","17","150","0.5"
"VA109","2","30","17","150","0.5"
"VA109","3","3","17","31.25","0.5"
"VA109","3","17","17","31.25","0.5"
"VA109","3","30","17","31.25","0.5"
"VA109","1","3","30","91.704413216652","0.5"
"VA109","1","17","30","108.840477346171","0.5"
"VA109","1","30","30","133.308940188362","0.5"
"VA109","2","3","30","80.1099160424796","0.5"
"VA109","2","17","30","96.0844464043134","0.5"
"VA109","2","30","30","115.857443685415","0.5"
"VA109","3","3","30","36.8583569080791","0.5"
"VA109","3","17","30","41.3514229278842","0.5"
"VA109","3","30","30","46.3108214420418","0.5"
"VA109","1","3","31","16094.1245195224","0.5"
"VA109","1","17","31","19101.5037742531","0.5"
"VA109","1","30","31","23395.7190030576","0.5"
"VA109","2","3","31","14059.2902654552","0.5"
"VA109","2","17","31","16862.820343957","0.5"
"VA109","2","30","31","20332.9813667902","0.5"
"VA109","3","3","31","6468.64163736788","0.5"
"VA109","3","17","31","7257.17472384368","0.5"
"VA109","3","30","31","8127.54916307833","0.5"
"VA112","1","3","11","7.63163987339533","0.5"
"VA112","1","17","11","10.0980947843577","0.5"
"VA112","1","30","11","11.4305077602775","0.5"
"VA112","2","3","11","20.1452915112407","0.5"
"VA112","2","17","11","21.4983484466881","0.5"
"VA112","2","30","11","22.5696211436712","0.5"
"VA112","3","3","11","24.8754341140476","0.5"
"VA112","3","17","11","25.9139273851642","0.5"
"VA112","3","30","11","26.8869055647998","0.5"
"VA112","1","3","12","8.54781228187631","0.5"
"VA112","1","17","12","10.5750161732579","0.5"
"VA112","1","30","12","11.9955965650072","0.5"
"VA112","2","3","12","24.0627882986299","0.5"
"VA112","2","17","12","27.1691070963087","0.5"
"VA112","2","30","12","29.9292688691967","0.5"
"VA112","3","3","12","36.9375391174216","0.5"
"VA112","3","17","12","40.5315689062319","0.5"
"VA112","3","30","12","44.1995989659061","0.5"
"VA112","1","3","13","5.37050028143419","0.5"
"VA112","1","17","13","8.0893654635447","0.5"
"VA112","1","30","13","10.5238816039203","0.5"
"VA112","2","3","13","4.5812536670361","0.5"
"VA112","2","17","13","5.86082435484322","0.5"
"VA112","2","30","13","7.14257670421534","0.5"
"VA112","3","3","13","7.35510544723068","0.5"
"VA112","3","17","13","8.88292304119522","0.5"
"VA112","3","30","13","10.5759796820923","0.5"
"VA112","1","3","14","3.3927912853883","0.5"
"VA112","1","17","14","4.1776824340432","0.5"
"VA112","1","30","14","4.64283872543478","0.5"
"VA112","2","3","14","5.90609740309966","0.5"
"VA112","2","17","14","6.36427611117252","0.5"
"VA112","2","30","14","6.71879302032399","0.5"
"VA112","3","3","14","7.42112304849512","0.5"
"VA112","3","17","14","7.76333451972311","0.5"
"VA112","3","30","14","8.07856582112938","0.5"
"VA112","1","3","17","788.888888888889","0.5"
"VA112","1","17","17","788.888888888889","0.5"
"VA112","1","30","17","788.888888888889","0.5"
"VA112","2","3","17","100","0.5"
"VA112","2","17","17","100","0.5"
"VA112","2","30","17","100","0.5"
"VA112","3","3","17","66.6666666666667","0.5"
"VA112","3","17","17","66.6666666666667","0.5"
"VA112","3","30","17","66.6666666666667","0.5"
"VA112","1","3","30","31.0643525458045","0.5"
"VA112","1","17","30","54.3407751884247","0.5"
"VA112","1","30","30","77.7569501581951","0.5"
"VA112","2","3","30","38.8071343666845","0.5"
"VA112","2","17","30","53.7588775972957","0.5"
"VA112","2","30","30","69.4076353574057","0.5"
"VA112","3","3","30","79.9108787308926","0.5"
"VA112","3","17","30","101.116072647633","0.5"
"VA112","3","30","30","125.300523344208","0.5"
"VA112","1","3","31","5451.79387178869","0.5"
"VA112","1","17","31","9536.80604556853","0.5"
"VA112","1","30","31","13646.3447527632","0.5"
"VA112","2","3","31","6810.65208135314","0.5"
"VA112","2","17","31","9434.68301832539","0.5"
"VA112","2","30","31","12181.0400052247","0.5"
"VA112","3","3","31","14024.3592172717","0.5"
"VA112","3","17","31","17745.8707496596","0.5"
"VA112","3","30","31","21990.2418469086","0.5"
"VA207","1","6","11","14.7043490296215","0.5"
"VA207","1","17","11","16.0174999033157","0.5"
"VA207","1","30","11","17.3124829717475","0.5"
"VA207","2","6","11","22.4878152014203","0.5"
"VA207","2","17","11","22.8497539432631","0.5"
"VA207","2","30","11","23.4597861229845","0.5"
"VA207","3","6","11","26.2560267494718","0.5"
"VA207","3","17","11","26.9243214567857","0.5"
"VA207","3","30","11","27.7972647787209","0.5"
"VA207","1","6","12","14.2431635445118","0.5"
"VA207","1","17","12","15.7683097433582","0.5"
"VA207","1","30","12","17.5348535863511","0.5"
"VA207","2","6","12","26.5432986896287","0.5"
"VA207","2","17","12","27.8534787266582","0.5"
"VA207","2","30","12","29.6692105126998","0.5"
"VA207","3","6","12","36.5194310544435","0.5"
"VA207","3","17","12","38.6471707151601","0.5"
"VA207","3","30","12","41.6397005976094","0.5"
"VA207","1","6","13","0.606946275895587","0.5"
"VA207","1","17","13","0.738252282445026","0.5"
"VA207","1","30","13","0.910135099708231","0.5"
"VA207","2","6","13","5.14086766081515","0.5"
"VA207","2","17","13","5.76299411241288","0.5"
"VA207","2","30","13","6.64142425906109","0.5"
"VA207","3","6","13","8.04874467053378","0.5"
"VA207","3","17","13","9.01692697770239","0.5"
"VA207","3","30","13","10.4856372512189","0.5"
"VA207","1","6","14","4.60696301319252","0.5"
"VA207","1","17","14","4.74830991910994","0.5"
"VA207","1","30","14","4.8869358960708","0.5"
"VA207","2","6","14","5.24317229382575","0.5"
"VA207","2","17","14","5.28884251818797","0.5"
"VA207","2","30","14","5.36732174662972","0.5"
"VA207","3","6","14","5.22918085021032","0.5"
"VA207","3","17","14","5.32400298184722","0.5"
"VA207","3","30","14","5.4462544385934","0.5"
"VA207","1","6","17","36","0.5"
"VA207","1","17","17","36","0.5"
"VA207","1","30","17","36","0.5"
"VA207","2","6","17","92","0.5"
"VA207","2","17","17","92","0.5"
"VA207","2","30","17","92","0.5"
"VA207","3","6","17","76","0.5"
"VA207","3","17","17","76","0.5"
"VA207","3","30","17","76","0.5"
"VA207","1","6","30","4.20702586487056","0.5"
"VA207","1","17","30","5.237628547113","0.5"
"VA207","1","30","30","6.60708618171639","0.5"
"VA207","2","6","30","38.3812336021691","0.5"
"VA207","2","17","30","44.1292950918248","0.5"
"VA207","2","30","30","52.4039876916142","0.5"
"VA207","3","6","30","59.9209300008326","0.5"
"VA207","3","17","30","68.3410906089468","0.5"
"VA207","3","30","30","81.3098969227999","0.5"
"VA207","1","6","31","738.333039284783","0.5"
"VA207","1","17","31","919.203810018331","0.5"
"VA207","1","30","31","1159.54362489123","0.5"
"VA207","2","6","31","6735.90649718068","0.5"
"VA207","2","17","31","7744.69128861525","0.5"
"VA207","2","30","31","9196.8998398783","0.5"
"VA207","3","6","31","10516.1232151461","0.5"
"VA207","3","17","31","11993.8614018702","0.5"
"VA207","3","30","31","14269.8869099514","0.5"
"VA209","1","6","11","16.3997290603709","0.5"
"VA209","1","17","11","16.5127270128244","0.5"
"VA209","1","30","11","17.1126687869103","0.5"
"VA209","2","6","11","23.1854600816804","0.5"
"VA209","2","17","11","23.6338149665861","0.5"
"VA209","2","30","11","24.7347708830262","0.5"
"VA209","3","6","11","28.2293034670905","0.5"
"VA209","3","17","11","28.8886726447587","0.5"
"VA209","3","30","11","30.346197239716","0.5"
"VA209","1","6","12","14.5124749606727","0.5"
"VA209","1","17","12","14.660355178164","0.5"
"VA209","1","30","12","15.3721066059393","0.5"
"VA209","2","6","12","23.1032474849529","0.5"
"VA209","2","17","12","23.8825292030067","0.5"
"VA209","2","30","12","25.9169778470262","0.5"
"VA209","3","6","12","33.4023321956026","0.5"
"VA209","3","17","12","35.0419128254347","0.5"
"VA209","3","30","12","39.2842531965084","0.5"
"VA209","1","6","13","4.73219574031787","0.5"
"VA209","1","17","13","4.84391372032264","0.5"
"VA209","1","30","13","5.35709778902505","0.5"
"VA209","2","6","13","7.15043177668009","0.5"
"VA209","2","17","13","7.6445650311816","0.5"
"VA209","2","30","13","9.01725939747505","0.5"
"VA209","3","6","13","6.61622848962975","0.5"
"VA209","3","17","13","7.2719377812962","0.5"
"VA209","3","30","13","9.29581558233952","0.5"
"VA209","1","6","14","7.24973723200416","0.5"
"VA209","1","17","14","7.3205914147805","0.5"
"VA209","1","30","14","7.59214768400936","0.5"
"VA209","2","6","14","9.12245766223677","0.5"
"VA209","2","17","14","9.28515377391853","0.5"
"VA209","2","30","14","9.6854737835101","0.5"
"VA209","3","6","14","11.0847181020269","0.5"
"VA209","3","17","14","11.3132281612582","0.5"
"VA209","3","30","14","11.8566650485358","0.5"
"VA209","1","6","17","268.75","0.5"
"VA209","1","17","17","268.75","0.5"
"VA209","1","30","17","268.75","0.5"
"VA209","2","6","17","168.75","0.5"
"VA209","2","17","17","168.75","0.5"
"VA209","2","30","17","168.75","0.5"
"VA209","3","6","17","75","0.5"
"VA209","3","17","17","75","0.5"
"VA209","3","30","17","75","0.5"
"VA209","1","6","30","50.990814935363","0.5"
"VA209","1","17","30","52.7908609795884","0.5"
"VA209","1","30","30","60.6878793877579","0.5"
"VA209","2","6","30","93.7136098983213","0.5"
"VA209","2","17","30","102.025661402579","0.5"
"VA209","2","30","30","125.719565293454","0.5"
"VA209","3","6","30","104.810029185561","0.5"
"VA209","3","17","30","117.62184001932","0.5"
"VA209","3","30","30","160.089225946409","0.5"
"VA209","1","6","31","8948.88802115622","0.5"
"VA209","1","17","31","9264.79610191776","0.5"
"VA209","1","30","31","10650.7228325515","0.5"
"VA209","2","6","31","16446.7385371554","0.5"
"VA209","2","17","31","17905.5035761525","0.5"
"VA209","2","30","31","22063.7837090011","0.5"
"VA209","3","6","31","18394.160122066","0.5"
"VA209","3","17","31","20642.6329233906","0.5"
"VA209","3","30","31","28095.6591535947","0.5"
"VA211","1","6","11","13.2682303643915","0.5"
"VA211","1","17","11","13.5234632551705","0.5"
"VA211","1","30","11","14.8910686528911","0.5"
"VA211","2","6","11","24.2630484172678","0.5"
"VA211","2","17","11","24.8747015151672","0.5"
"VA211","2","30","11","25.9572905872745","0.5"
"VA211","3","6","11","30.8396752656634","0.5"
"VA211","3","17","11","31.3646822893904","0.5"
"VA211","3","30","11","31.5798761713281","0.5"
"VA211","1","6","12","11.9998227506905","0.5"
"VA211","1","17","12","12.2342698225925","0.5"
"VA211","1","30","12","13.4234441837458","0.5"
"VA211","2","6","12","25.2875162235834","0.5"
"VA211","2","17","12","26.4455830922832","0.5"
"VA211","2","30","12","28.6551078748145","0.5"
"VA211","3","6","12","40.9080338018718","0.5"
"VA211","3","17","12","42.5040023097114","0.5"
"VA211","3","30","12","43.2927652559872","0.5"
"VA211","1","6","13","2.25597277580431","0.5"
"VA211","1","17","13","2.35175208183063","0.5"
"VA211","1","30","13","2.80152997505426","0.5"
"VA211","2","6","13","6.66242462785309","0.5"
"VA211","2","17","13","7.29562735339967","0.5"
"VA211","2","30","13","8.60013934163319","0.5"
"VA211","3","6","13","10.9481607821877","0.5"
"VA211","3","17","13","11.8279392611329","0.5"
"VA211","3","30","13","12.3386640518362","0.5"
"VA211","1","6","14","6.81452418669352","0.5"
"VA211","1","17","14","6.94248228387206","0.5"
"VA211","1","30","14","7.51561375297683","0.5"
"VA211","2","6","14","10.8647126509102","0.5"
"VA211","2","17","14","11.1376295314349","0.5"
"VA211","2","30","14","11.6151244469887","0.5"
"VA211","3","6","14","13.688939698763","0.5"
"VA211","3","17","14","13.9232111893628","0.5"
"VA211","3","30","14","14.02763046226","0.5"
"VA211","1","6","17","181.25","0.5"
"VA211","1","17","17","181.25","0.5"
"VA211","1","30","17","181.25","0.5"
"VA211","2","6","17","131.25","0.5"
"VA211","2","17","17","131.25","0.5"
"VA211","2","30","17","131.25","0.5"
"VA211","3","6","17","81.25","0.5"
"VA211","3","17","17","81.25","0.5"
"VA211","3","30","17","81.25","0.5"
"VA211","1","6","30","24.340439083444","0.5"
"VA211","1","17","30","25.9312197622273","0.5"
"VA211","1","30","30","32.6053638299094","0.5"
"VA211","2","6","30","104.097200592125","0.5"
"VA211","2","17","30","116.935928918658","0.5"
"VA211","2","30","30","144.202646397745","0.5"
"VA211","3","6","30","218.201741623081","0.5"
"VA211","3","17","30","239.843756196386","0.5"
"VA211","3","30","30","253.406217983391","0.5"
"VA211","1","6","31","4271.74705914442","0.5"
"VA211","1","17","31","4550.9290682709","0.5"
"VA211","1","30","31","5722.2413521491","0.5"
"VA211","2","6","31","18269.0587039179","0.5"
"VA211","2","17","31","20522.2555252245","0.5"
"VA211","2","30","31","25307.5644428043","0.5"
"VA211","3","6","31","38294.4056548507","0.5"
"VA211","3","17","31","42092.5792124657","0.5"
"VA211","3","30","31","44472.7912560852","0.5"
"VA222","1","8","11","4.10039756471436","0.5"
"VA222","1","17","11","7.03975695572781","0.5"
"VA222","1","30","11","10.1991614265248","0.5"
"VA222","2","8","11","25.1062978197862","0.5"
"VA222","2","17","11","25.6396572447611","0.5"
"VA222","2","30","11","26.3620789225478","0.5"
"VA222","3","8","11","28.5632909524269","0.5"
"VA222","3","17","11","29.1066993567473","0.5"
"VA222","3","30","11","30.286493460815","0.5"
"VA222","1","8","12","6.00605389760304","0.5"
"VA222","1","17","12","7.51615168276686","0.5"
"VA222","1","30","12","9.62170085135584","0.5"
"VA222","2","8","12","28.9960536444346","0.5"
"VA222","2","17","12","30.194296810512","0.5"
"VA222","2","30","12","31.9096398540653","0.5"
"VA222","3","8","12","38.0198628248712","0.5"
"VA222","3","17","12","39.6256234234941","0.5"
"VA222","3","30","12","43.4293366693927","0.5"
"VA222","1","8","13","0.277641392353652","0.5"
"VA222","1","17","13","0.436851024852275","0.5"
"VA222","1","30","13","0.726889141816992","0.5"
"VA222","2","8","13","1.58536703352225","0.5"
"VA222","2","17","13","1.72004082739633","0.5"
"VA222","2","30","13","1.92404014635719","0.5"
"VA222","3","8","13","16.699993404951","0.5"
"VA222","3","17","13","18.1557037680669","0.5"
"VA222","3","30","13","21.9516556138803","0.5"
"VA222","1","8","14","1.11203349983261","0.5"
"VA222","1","17","14","1.97869619253296","0.5"
"VA222","1","30","14","3.0324844573174","0.5"
"VA222","2","8","14","6.42262264513402","0.5"
"VA222","2","17","14","6.61264343776283","0.5"
"VA222","2","30","14","6.93792825575613","0.5"
"VA222","3","8","14","7.39789442985775","0.5"
"VA222","3","17","14","7.5893662996733","0.5"
"VA222","3","30","14","7.99717742248946","0.5"
"VA222","1","8","17","96","0.5"
"VA222","1","17","17","96","0.5"
"VA222","1","30","17","96","0.5"
"VA222","2","8","17","24","0.5"
"VA222","2","17","17","24","0.5"
"VA222","2","30","17","24","0.5"
"VA222","3","8","17","144","0.5"
"VA222","3","17","17","144","0.5"
"VA222","3","30","17","144","0.5"
"VA222","1","8","30","0.413107732567895","0.5"
"VA222","1","17","30","1.18137073630548","0.5"
"VA222","1","30","30","3.04614413926753","0.5"
"VA222","2","8","30","14.5073673830975","0.5"
"VA222","2","17","30","16.2050671658559","0.5"
"VA222","2","30","30","19.0212791315854","0.5"
"VA222","3","8","30","180.006971229888","0.5"
"VA222","3","17","30","200.861365516047","0.5"
"VA222","3","30","30","257.538186765685","0.5"
"VA222","1","8","31","72.5004070656655","0.5"
"VA222","1","17","31","207.330564221612","0.5"
"VA222","1","30","31","534.598296441452","0.5"
"VA222","2","8","31","2546.04297573361","0.5"
"VA222","2","17","31","2843.98928760771","0.5"
"VA222","2","30","31","3338.23448759324","0.5"
"VA222","3","8","31","31591.2234508454","0.5"
"VA222","3","17","31","35251.1696480663","0.5"
"VA222","3","30","31","45197.9517773778","0.5"
"VA228","1","10","11","13.1252079652268","0.5"
"VA228","1","17","11","13.8392306758824","0.5"
"VA228","1","30","11","15.2544878179704","0.5"
"VA228","2","10","11","23.3026188268264","0.5"
"VA228","2","17","11","24.1248139087317","0.5"
"VA228","2","30","11","25.9563111264288","0.5"
"VA228","3","10","11",NA,"0.5"
"VA228","3","17","11",NA,"0.5"
"VA228","3","30","11",NA,"0.5"
"VA228","1","10","12","11.7287896702995","0.5"
"VA228","1","17","12","12.4943518121688","0.5"
"VA228","1","30","12","14.192060089248","0.5"
"VA228","2","10","12","25.0158982377408","0.5"
"VA228","2","17","12","26.7264495413272","0.5"
"VA228","2","30","12","30.9802834770675","0.5"
"VA228","3","10","12",NA,"0.5"
"VA228","3","17","12",NA,"0.5"
"VA228","3","30","12",NA,"0.5"
"VA228","1","10","13","7.46482557065731","0.5"
"VA228","1","17","13","8.56547383019623","0.5"
"VA228","1","30","13","11.3541521823865","0.5"
"VA228","2","10","13","5.53039862085565","0.5"
"VA228","2","17","13","6.32411327813885","0.5"
"VA228","2","30","13","8.53664099095329","0.5"
"VA228","3","10","13",NA,"0.5"
"VA228","3","17","13",NA,"0.5"
"VA228","3","30","13",NA,"0.5"
"VA228","1","10","14","6.90906143634787","0.5"
"VA228","1","17","14","7.06656044956139","0.5"
"VA228","1","30","14","7.38203045046918","0.5"
"VA228","2","10","14","8.79716880641258","0.5"
"VA228","2","17","14","8.97119286289338","0.5"
"VA228","2","30","14","9.35860181030628","0.5"
"VA228","3","10","14",NA,"0.5"
"VA228","3","17","14",NA,"0.5"
"VA228","3","30","14",NA,"0.5"
"VA228","1","10","17","622.222222222222","0.5"
"VA228","1","17","17","622.222222222222","0.5"
"VA228","1","30","17","622.222222222222","0.5"
"VA228","2","10","17","111.111111111111","0.5"
"VA228","2","17","17","111.111111111111","0.5"
"VA228","2","30","17","111.111111111111","0.5"
"VA228","3","10","17",NA,"0.5"
"VA228","3","17","17",NA,"0.5"
"VA228","3","30","17",NA,"0.5"
"VA228","1","10","30","77.2867775627173","0.5"
"VA228","1","17","30","91.3622927060654","0.5"
"VA228","1","30","30","128.539879958049","0.5"
"VA228","2","10","30","69.7270030514742","0.5"
"VA228","2","17","30","81.4416238806597","0.5"
"VA228","2","30","30","115.065977833118","0.5"
"VA228","3","10","30",NA,"0.5"
"VA228","3","17","30",NA,"0.5"
"VA228","3","30","30",NA,"0.5"
"VA228","1","10","31","13563.8294622569","0.5"
"VA228","1","17","31","16034.0823699145","0.5"
"VA228","1","30","31","22558.7489326377","0.5"
"VA228","2","10","31","12237.0890355337","0.5"
"VA228","2","17","31","14293.0049910558","0.5"
"VA228","2","30","31","20194.0791097123","0.5"
"VA228","3","10","31",NA,"0.5"
"VA228","3","17","31",NA,"0.5"
"VA228","3","30","31",NA,"0.5"
"VA401","1","4","11","17.8194912912632","0.5"
"VA401","1","17","11","18.2454396372629","0.5"
"VA401","1","30","11","19.2612350418702","0.5"
"VA401","2","4","11","23.1636243927028","0.5"
"VA401","2","17","11","23.9189915842835","0.5"
"VA401","2","30","11","25.0520607138478","0.5"
"VA401","3","4","11",NA,"0.5"
"VA401","3","17","11",NA,"0.5"
"VA401","3","30","11",NA,"0.5"
"VA401","1","4","12","16.994511531031","0.5"
"VA401","1","17","12","17.4933370311965","0.5"
"VA401","1","30","12","18.7019267319278","0.5"
"VA401","2","4","12","23.8973037191185","0.5"
"VA401","2","17","12","25.122670404375","0.5"
"VA401","2","30","12","27.0709411853799","0.5"
"VA401","3","4","12",NA,"0.5"
"VA401","3","17","12",NA,"0.5"
"VA401","3","30","12",NA,"0.5"
"VA401","1","4","13","5.30663595702676","0.5"
"VA401","1","17","13","5.64181934947219","0.5"
"VA401","1","30","13","6.47179376738096","0.5"
"VA401","2","4","13","12.4775175383863","0.5"
"VA401","2","17","13","13.8392065129152","0.5"
"VA401","2","30","13","16.1467406781465","0.5"
"VA401","3","4","13",NA,"0.5"
"VA401","3","17","13",NA,"0.5"
"VA401","3","30","13",NA,"0.5"
"VA401","1","4","14","11.7295972441178","0.5"
"VA401","1","17","14","12.1857323501321","0.5"
"VA401","1","30","14","12.8320346361851","0.5"
"VA401","2","4","14","10.9992621142595","0.5"
"VA401","2","17","14","11.3658873525805","0.5"
"VA401","2","30","14","12.012180665447","0.5"
"VA401","3","4","14",NA,"0.5"
"VA401","3","17","14",NA,"0.5"
"VA401","3","30","14",NA,"0.5"
"VA401","1","4","17","231.25","0.5"
"VA401","1","17","17","231.25","0.5"
"VA401","1","30","17","231.25","0.5"
"VA401","2","4","17","275","0.5"
"VA401","2","17","17","275","0.5"
"VA401","2","30","17","275","0.5"
"VA401","3","4","17",NA,"0.5"
"VA401","3","17","17",NA,"0.5"
"VA401","3","30","17",NA,"0.5"
"VA401","1","4","30","87.02701538559","0.5"
"VA401","1","17","30","95.5499932417084","0.5"
"VA401","1","30","30","115.351171159773","0.5"
"VA401","2","4","30","196.382582064043","0.5"
"VA401","2","17","30","225.99973703317","0.5"
"VA401","2","30","30","280.072167487405","0.5"
"VA401","3","4","30",NA,"0.5"
"VA401","3","17","30",NA,"0.5"
"VA401","3","30","30",NA,"0.5"
"VA401","1","4","31","15273.241200171","0.5"
"VA401","1","17","31","16769.0238139198","0.5"
"VA401","1","30","31","20244.1305385402","0.5"
"VA401","2","4","31","34465.1431522396","0.5"
"VA401","2","17","31","39662.9538493213","0.5"
"VA401","2","30","31","49152.6653940397","0.5"
"VA401","3","4","31",NA,"0.5"
"VA401","3","17","31",NA,"0.5"
"VA401","3","30","31",NA,"0.5"
"VA403","1","4","11","16.0400676577587","0.5"
"VA403","1","17","11","16.5100098190159","0.5"
"VA403","1","30","11","17.1389283389596","0.5"
"VA403","2","4","11","23.4828157816595","0.5"
"VA403","2","17","11","24.19318042241","0.5"
"VA403","2","30","11","24.9877293416344","0.5"
"VA403","3","4","11","27.9856122779165","0.5"
"VA403","3","17","11","27.6219031317488","0.5"
"VA403","3","30","11","28.3752333581782","0.5"
"VA403","1","4","12","14.6176587826332","0.5"
"VA403","1","17","12","15.1746760522827","0.5"
"VA403","1","30","12","15.95923761125","0.5"
"VA403","2","4","12","24.9907943945785","0.5"
"VA403","2","17","12","26.3637365922516","0.5"
"VA403","2","30","12","28.0225621523934","0.5"
"VA403","3","4","12","35.0523573493005","0.5"
"VA403","3","17","12","34.7344787414401","0.5"
"VA403","3","30","12","36.8048230454636","0.5"
"VA403","1","4","13","11.5507869754855","0.5"
"VA403","1","17","13","4.16504009157449","0.5"
"VA403","1","30","13","4.63588138179274","0.5"
"VA403","2","4","13","29.8130025154816","0.5"
"VA403","2","17","13","11.0687194002692","0.5"
"VA403","2","30","13","12.5477664953637","0.5"
"VA403","3","4","13","27.6141576385874","0.5"
"VA403","3","17","13","10.5180227517875","0.5"
"VA403","3","30","13","11.8313950130518","0.5"
"VA403","1","4","14","10.0868161063267","0.5"
"VA403","1","17","14","10.2772420996714","0.5"
"VA403","1","30","14","10.4661993249008","0.5"
"VA403","2","4","14","9.49669496418715","0.5"
"VA403","2","17","14","9.72315708498758","0.5"
"VA403","2","30","14","9.82784871009364","0.5"
"VA403","3","4","14",NA,"0.5"
"VA403","3","17","14",NA,"0.5"
"VA403","3","30","14",NA,"0.5"
"VA403","1","4","17","656.25","0.5"
"VA403","1","17","17","218.75","0.5"
"VA403","1","30","17","218.75","0.5"
"VA403","2","4","17","600","0.5"
"VA403","2","17","17","200","0.5"
"VA403","2","30","17","200","0.5"
"VA403","3","4","17","281.25","0.5"
"VA403","3","17","17","106.25","0.5"
"VA403","3","30","17","106.25","0.5"
"VA403","1","4","30","158.564867774586","0.5"
"VA403","1","17","30","57.9684259232119","0.5"
"VA403","1","30","30","65.0529239133344","0.5"
"VA403","2","4","30","398.302353461642","0.5"
"VA403","2","17","30","150.975446190498","0.5"
"VA403","2","30","30","172.544387357303","0.5"
"VA403","3","4","30",NA,"0.5"
"VA403","3","17","30",NA,"0.5"
"VA403","3","30","30",NA,"0.5"
"VA403","1","4","31","27828.1342944399","0.5"
"VA403","1","17","31","10173.4587495237","0.5"
"VA403","1","30","31","11416.7881467902","0.5"
"VA403","2","4","31","69902.0630325183","0.5"
"VA403","2","17","31","26496.1908064324","0.5"
"VA403","2","30","31","30281.5399812066","0.5"
"VA403","3","4","31",NA,"0.5"
"VA403","3","17","31",NA,"0.5"
"VA403","3","30","31",NA,"0.5"
